RecipeId,IngredientId,Quantity,IngredientName,tokens,IngredientClean,IngredientProcessed
697,5350,1 muỗng canh,nước mắm,"['nước', 'mắm']",nước mắm,nước_mắm
697,5351,1 muỗng canh,hạt nêm,"['hạt', 'nêm']",hạt nêm,hạt_nêm
697,5352,1/2 muỗng cà phê,tiêu,['tiêu'],tiêu,tiêu
699,5353,100 g,thịt ba chỉ,"['thịt', 'ba', 'chỉ']",thịt ba chỉ,thịt_ba_chỉ
699,5354,2 trái,dưa leo,"['dưa', 'leo']",dưa leo,dưa_leo
699,5355,1/4 trái,thơm,['thơm'],thơm,thơm
699,5356,1 trái,cà chua,"['cà', 'chua']",cà chua,cà_chua
699,5357,1 củ,hành tây,['hành tây'],hành tây,hành_tây
699,5358,,hành lá,"['hành', 'lá']",hành lá,hành_lá
699,5359,,gia vị,['gia vị'],gia vị,gia_vị
701,5360,100 g,thịt heo xay,"['thịt', 'heo', 'xay']",thịt heo xay,thịt_heo_xay
701,5361,50 g,tôm,['tôm'],tôm,tôm
701,5362,400 g,cải con,"['cải', 'con']",cải con,cải_con
701,5363,,gia vị,['gia vị'],gia vị,gia_vị
702,5364,700 g,cá chim,"['cá', 'chim']",cá chim,cá_chim
702,5365,1 trái,ớt,['ớt'],ớt,ớt
702,5366,3 mcf,muối,['muối'],muối,muối
702,5367,1/2 mcf,bột ngọt,"['bột', 'ngọt']",bột ngọt,bột_ngọt
702,5368,3 tép,sả,['sả'],sả,sả
703,5369,1 con,cá chẽm,"['cá', 'chẽm']",cá chẽm,cá_chẽm
703,5370,2 trái,máy quay,"['máy', 'quay']",máy quay,máy_quay
703,5371,1 gói,bột chiên giòn,"['bột', 'chiên', 'giòn']",bột chiên giòn,bột_chiên_giòn
703,5372,1/2 củ,hành tây,['hành tây'],hành tây,hành_tây
703,5373,3 trái,ớt,['ớt'],ớt,ớt
703,5374,1 cây,hành lá,"['hành', 'lá']",hành lá,hành_lá
705,5375,100 gr,nấm rơm,"['nấm', 'rơm']",nấm rơm,nấm_rơm
705,5376,300gr,bí xanh,"['bí', 'xanh']",bí xanh,bí_xanh
705,5377,,hạt nêm,"['hạt', 'nêm']",hạt nêm,hạt_nêm
707,5382,30 g,nấm đùi gà,"['nấm', 'đùi', 'gà']",nấm đùi gà,nấm_đùi_gà
707,5383,30 g,nấm bào ngư,"['nấm', 'bào', 'ngư']",nấm bào ngư,nấm_bào_ngư
707,5384,30 g,nấm đông cô,"['nấm', 'đông', 'cô']",nấm đông cô,nấm_đông_cô
707,5385,1 trái,mướp hương,"['mướp', 'hương']",mướp hương,mướp_hương
707,5386,100 g,rau đay,"['rau', 'đay']",rau đay,rau_đay
707,5387,1 lít,nước dùng chay,"['nước', 'dùng', 'chay']",nước dùng chay,nước_dùng_chay
707,5388,1 muỗng canh,dầu ăn,"['dầu', 'ăn']",dầu ăn,dầu_ăn
707,5389,1/2 muỗng cà phê,muối,['muối'],muối,muối
707,5390,1 muỗng cà phê,lợn rừng,"['lợn', 'rừng']",lợn rừng,lợn_rừng
708,5391,200 g,tôm,['tôm'],tôm,tôm
708,5392,1 bó,cải thìa,['cải thìa'],cải thìa,cải_thìa
708,5393,1 muỗng cà phê,muối,['muối'],muối,muối
708,5394,1 muỗng cà phê,hạt nêm,"['hạt', 'nêm']",hạt nêm,hạt_nêm
708,5395,800 ml,nước,['nước'],nước,nước
709,5396,1 cái,đuôi heo,"['đuôi', 'heo']",đuôi heo,đuôi_heo
709,5397,2 trái,bí xanh,"['bí', 'xanh']",bí xanh,bí_xanh
709,5398,20 g,hành lá,"['hành', 'lá']",hành lá,hành_lá
709,5399,,gia vị,['gia vị'],gia vị,gia_vị
710,5400,2 gói,mì tôm,"['mì', 'tôm']",mì tôm,mì_tôm
710,5401,200 g,da heo,"['da', 'heo']",da heo,da_heo
710,5402,1 củ,hành tây,['hành tây'],hành tây,hành_tây
710,5403,5 tai,nấm đông cô,"['nấm', 'đông', 'cô']",nấm đông cô,nấm_đông_cô
710,5404,2 cây,hành lá,"['hành', 'lá']",hành lá,hành_lá
710,5405,,gia vị,['gia vị'],gia vị,gia_vị
711,5406,100 gam,nấm rơm,"['nấm', 'rơm']",nấm rơm,nấm_rơm
711,5407,150 gam,thơm,['thơm'],thơm,thơm
711,5408,15 gam,poireaux,['poireaux'],poireaux,poireaux
711,5409,3 tbsp,nước tương,"['nước', 'tương']",nước tương,nước_tương
711,5410,1/2 tbsp,xì dầu,"['xì', 'dầu']",xì dầu,xì_dầu
711,5411,1 tbsp,dầu hào,"['dầu', 'hào']",dầu hào,dầu_hào
711,5412,1/2 tbsp,dầu mè,"['dầu', 'mè']",dầu mè,dầu_mè
711,5413,2 tbsp,đường,['đường'],đường,đường
711,5414,1 tsp,hạt nêm,"['hạt', 'nêm']",hạt nêm,hạt_nêm
711,5415,1 tsp,tiêu,['tiêu'],tiêu,tiêu
711,5416,1/4 tsp,bột ngọt,"['bột', 'ngọt']",bột ngọt,bột_ngọt
711,5417,1 viên,chao,['chao'],chao,chao
711,5418,2 tbsp,nước chao,"['nước', 'chao']",nước chao,nước_chao
711,5419,1/2 tbsp,dầu ăn,"['dầu', 'ăn']",dầu ăn,dầu_ăn
711,5420,1 tbsp,dầu màu điều,"['dầu', 'màu', 'điều']",dầu màu điều,dầu_màu_điều
712,5421,2 miếng,bánh mì sandwiches,"['bánh mì', 'sandwiches']",bánh mì sandwiches,bánh_mì_sandwiches
712,5422,2 quả,trứng gà,"['trứng', 'gà']",trứng gà,trứng_gà
712,5423,1 miếng,xúc xích,"['xúc', 'xích']",xúc xích,xúc_xích
712,5424,1 miếng,phô mai,"['phô', 'mai']",phô mai,phô_mai
712,5425,2 tbsp,bơ,['bơ'],bơ,bơ
713,5426,200 gr,cá cơm trỏng,"['cá', 'cơm', 'trỏng']",cá cơm trỏng,cá_cơm_trỏng
713,5427,2 quả,cà chua,"['cà', 'chua']",cà chua,cà_chua
713,5428,3 cây,cần tàu,"['cần', 'tàu']",cần tàu,cần_tàu
713,5429,1 tbsp,nước mắm,"['nước', 'mắm']",nước mắm,nước_mắm
713,5430,1 ít,hành lá,"['hành', 'lá']",hành lá,hành_lá
713,5431,1 nhúm,tiêu,['tiêu'],tiêu,tiêu
713,5432,1 tô,nước lọc,"['nước', 'lọc']",nước lọc,nước_lọc
714,5433,500 g,cá khoai,"['cá', 'khoai']",cá khoai,cá_khoai
714,5434,150 g,rong biển,"['rong', 'biển']",rong biển,rong_biển
714,5435,5 củ,hành tím,"['hành', 'tím']",hành tím,hành_tím
714,5436,,hành lá,"['hành', 'lá']",hành lá,hành_lá
714,5437,,ngò rí,"['ngò', 'rí']",ngò rí,ngò_rí
714,5438,2 quả,ớt,['ớt'],ớt,ớt
714,5439,,nước mắm,"['nước', 'mắm']",nước mắm,nước_mắm
715,5440,1/2 gói,bột bánh xèo,"['bột', 'bánh xèo']",bột bánh xèo,bột_bánh_xèo
715,5441,200 gr,tôm,['tôm'],tôm,tôm
715,5442,100 gr,giá đỗ,"['giá', 'đỗ']",giá đỗ,giá_đỗ
716,5443,500 g,cánh gà,"['cánh', 'gà']",cánh gà,cánh_gà
716,5444,60 g,bột chiên giòn,"['bột', 'chiên', 'giòn']",bột chiên giòn,bột_chiên_giòn
716,5445,200 ml,dầu ăn,"['dầu', 'ăn']",dầu ăn,dầu_ăn
716,5446,1 quả,dưa leo,"['dưa', 'leo']",dưa leo,dưa_leo
716,5447,30 ml,tương ớt,['tương ớt'],tương ớt,tương_ớt
717,5448,200 g,gà,['gà'],gà,gà
717,5449,4 cái,nấm đông cô,"['nấm', 'đông', 'cô']",nấm đông cô,nấm_đông_cô
717,5450,1 củ,cà rốt,"['cà', 'rốt']",cà rốt,cà_rốt
717,5451,30 g,hạt sen,"['hạt', 'sen']",hạt sen,hạt_sen
717,5452,30 g,bắp hạt,"['bắp', 'hạt']",bắp hạt,bắp_hạt
717,5453,6 quả,táo tàu đỏ,"['táo', 'tàu', 'đỏ']",táo tàu đỏ,táo_tàu_đỏ
717,5454,6 quả,táo tàu đen,"['táo', 'tàu', 'đen']",táo tàu đen,táo_tàu_đen
717,5455,15 g,nho khô,"['nho', 'khô']",nho khô,nho_khô
717,5456,10 g,kỷ tử,['kỷ tử'],kỷ tử,kỷ_tử
717,5457,10 g,đông trùng hạ thảo,"['đông trùng', 'hạ thảo']",đông trùng hạ thảo,đông_trùng_hạ_thảo
717,5458,1 nhánh,ngò rí,"['ngò', 'rí']",ngò rí,ngò_rí
717,5459,1 viên,viên gia vị knorr ayam,"['viên', 'gia vị', 'knorr', 'ayam']",viên gia vị knorr ayam,viên_gia_vị_knorr_ayam
717,5460,1 muỗng canh,bột bắp,"['bột', 'bắp']",bột bắp,bột_bắp
717,5461,1 lít,nước,['nước'],nước,nước
718,5462,150 g,thịt ba chỉ,"['thịt', 'ba', 'chỉ']",thịt ba chỉ,thịt_ba_chỉ
718,5463,1 trái,dưa leo,"['dưa', 'leo']",dưa leo,dưa_leo
718,5464,1/2 củ,cà rốt,"['cà', 'rốt']",cà rốt,cà_rốt
718,5465,Ít,nấm linh chi,"['nấm', 'linh', 'chi']",nấm linh chi,nấm_linh_chi
718,5466,,hành lá,"['hành', 'lá']",hành lá,hành_lá
718,5467,,gia vị,['gia vị'],gia vị,gia_vị
719,5468,2 trái,trứng gà,"['trứng', 'gà']",trứng gà,trứng_gà
719,5469,100 gr,thịt heo xay,"['thịt', 'heo', 'xay']",thịt heo xay,thịt_heo_xay
719,5470,1 củ,hành tím,"['hành', 'tím']",hành tím,hành_tím
719,5471,1 nhánh,hành lá,"['hành', 'lá']",hành lá,hành_lá
719,5472,,mắm,['mắm'],mắm,mắm
719,5473,,bột ngọt,"['bột', 'ngọt']",bột ngọt,bột_ngọt
719,5474,,tiêu,['tiêu'],tiêu,tiêu
720,5475,10 g,mộc nhĩ,"['mộc', 'nhĩ']",mộc nhĩ,mộc_nhĩ
720,5476,2 miếng,đậu hũ,"['đậu', 'hũ']",đậu hũ,đậu_hũ
720,5477,1 cọng,lợn rừng,"['lợn', 'rừng']",lợn rừng,lợn_rừng
720,5478,1 muỗng canh,nước mắm,"['nước', 'mắm']",nước mắm,nước_mắm
720,5479,1 muỗng,hạt nêm,"['hạt', 'nêm']",hạt nêm,hạt_nêm
720,5480,1-2 muỗng cà phê,đường,['đường'],đường,đường
720,5481,2 muỗng canh,dầu ăn,"['dầu', 'ăn']",dầu ăn,dầu_ăn
720,5482,100 ml,nước,['nước'],nước,nước
720,5483,1 quả,ớt,['ớt'],ớt,ớt
721,5484,150 gr,đậu rồng,"['đậu', 'rồng']",đậu rồng,đậu_rồng
721,5485,1 quả,cà chua,"['cà', 'chua']",cà chua,cà_chua
721,5486,50 gr,rau đắng,"['rau', 'đắng']",rau đắng,rau_đắng
721,5487,150 gr,thịt bò,"['thịt', 'bò']",thịt bò,thịt_bò
721,5488,1 gói,sốt mè rang,"['sốt', 'mè', 'rang']",sốt mè rang,sốt_mè_rang
721,5489,30 gr,hạt điều,"['hạt', 'điều']",hạt điều,hạt_điều
721,5490,2 quả,trứng gà,"['trứng', 'gà']",trứng gà,trứng_gà
721,5491,2 muỗng canh,dầu ăn,"['dầu', 'ăn']",dầu ăn,dầu_ăn
721,5492,3 tép,tỏi,['tỏi'],tỏi,tỏi
721,5493,,hạt nêm,"['hạt', 'nêm']",hạt nêm,hạt_nêm
721,5494,,dầu hào,"['dầu', 'hào']",dầu hào,dầu_hào
721,5495,,bột ngọt,"['bột', 'ngọt']",bột ngọt,bột_ngọt
721,5496,,tiêu,['tiêu'],tiêu,tiêu
722,5497,1 con (700 gr),cá bàn sa,"['cá', 'bàn sa']",cá bàn sa,cá_bàn_sa
722,5498,1 mẩu,nghệ,['nghệ'],nghệ,nghệ
722,5499,3 tép,sả,['sả'],sả,sả
722,5500,2 trái,ớt,['ớt'],ớt,ớt
723,5501,500 g,cánh gà,"['cánh', 'gà']",cánh gà,cánh_gà
723,5502,10 cái,lá mắc mật,"['lá', 'mắc', 'mật']",lá mắc mật,lá_mắc_mật
723,5503,1 muỗng canh,mirin,['mirin'],mirin,mirin
723,5504,1 muỗng canh,mật mía,"['mật', 'mía']",mật mía,mật_mía
723,5505,1/2 muỗng cà phê,ngũ vị hương,"['ngũ', 'vị', 'hương']",ngũ vị hương,ngũ_vị_hương
723,5506,1/4 muỗng cà phê,muối,['muối'],muối,muối
723,5507,1/2 muỗng canh,nước tương,"['nước', 'tương']",nước tương,nước_tương
723,5508,1/2 quả,dưa leo,"['dưa', 'leo']",dưa leo,dưa_leo
723,5509,1 nhúm,rau răm,"['rau', 'răm']",rau răm,rau_răm
724,5510,3 thanh,đậu hũ,"['đậu', 'hũ']",đậu hũ,đậu_hũ
724,5511,250 gr,thịt ba chỉ,"['thịt', 'ba', 'chỉ']",thịt ba chỉ,thịt_ba_chỉ
724,5512,,hành tím,"['hành', 'tím']",hành tím,hành_tím
724,5513,,mắm,['mắm'],mắm,mắm
724,5514,,muối,['muối'],muối,muối
724,5515,,tiêu,['tiêu'],tiêu,tiêu
724,5516,,bột ngọt,"['bột', 'ngọt']",bột ngọt,bột_ngọt
725,5517,1 hộp,đùi gà,"['đùi', 'gà']",đùi gà,đùi_gà
725,5518,1 thìa,dầu hào,"['dầu', 'hào']",dầu hào,dầu_hào
725,5519,1/2 thìa,mật ong,"['mật', 'ong']",mật ong,mật_ong
725,5520,1/2 thìa,xì dầu,"['xì', 'dầu']",xì dầu,xì_dầu
725,5521,1 thìa,mắm,['mắm'],mắm,mắm
725,5522,2 nhánh,tiêu xanh,"['tiêu', 'xanh']",tiêu xanh,tiêu_xanh
725,5523,1 củ,hành,['hành'],hành,hành
725,5524,2 tép,tỏi,['tỏi'],tỏi,tỏi
725,5525,1 nhánh,gừng,['gừng'],gừng,gừng
725,5526,1 thìa,dầu ăn,"['dầu', 'ăn']",dầu ăn,dầu_ăn
725,5527,1 thìa,dầu mè,"['dầu', 'mè']",dầu mè,dầu_mè
725,5528,1 cuộn,giấy bạc,"['giấy', 'bạc']",giấy bạc,giấy_bạc
726,5529,300 gr,trứng cá,"['trứng', 'cá']",trứng cá,trứng_cá
726,5530,2 quả,ớt,['ớt'],ớt,ớt
726,5531,2 thìa cafe,mì chính,"['mì', 'chính']",mì chính,mì_chính
726,5532,2 thìa cafe,đường,['đường'],đường,đường
726,5533,1 thìa canh,tương ớt,['tương ớt'],tương ớt,tương_ớt
726,5534,1 thìa canh,nước mắm,"['nước', 'mắm']",nước mắm,nước_mắm
727,5535,1 bát con đầy,cơm,['cơm'],cơm,cơm
727,5536,1/2 củ,cà rốt,"['cà', 'rốt']",cà rốt,cà_rốt
727,5537,100 g,củ sen,['sen'],sen,sen
727,5538,100 g,hạt sen,"['hạt', 'sen']",hạt sen,hạt_sen
727,5539,1 chiếc,lá sen,"['lá', 'sen']",lá sen,lá_sen
727,5540,,gia vị,['gia vị'],gia vị,gia_vị
728,5541,1 con,gà,['gà'],gà,gà
728,5542,300 g,lá lốt,"['lá', 'lốt']",lá lốt,lá_lốt
728,5543,1 muỗng,muối,['muối'],muối,muối
728,5544,1 muỗng,mắm,['mắm'],mắm,mắm
728,5545,1 muỗng,dầu hào,"['dầu', 'hào']",dầu hào,dầu_hào
728,5546,1 muỗng,hạt nêm,"['hạt', 'nêm']",hạt nêm,hạt_nêm
728,5547,5 củ,hành tím,"['hành', 'tím']",hành tím,hành_tím
729,5548,400 g,cá kèo,"['cá', 'kèo']",cá kèo,cá_kèo
729,5549,3 muỗng canh,sốt kho cá,"['sốt', 'kho', 'cá']",sốt kho cá,sốt_kho_cá
729,5550,20 g,rau răm,"['rau', 'răm']",rau răm,rau_răm
729,5551,1 nhánh,tiêu xanh,"['tiêu', 'xanh']",tiêu xanh,tiêu_xanh
729,5552,5 tép,tỏi,['tỏi'],tỏi,tỏi
729,5553,1 trái,ớt,['ớt'],ớt,ớt
729,5554,1 muỗng canh,dầu ăn,"['dầu', 'ăn']",dầu ăn,dầu_ăn
729,5555,100 ml,nước,['nước'],nước,nước
730,5556,2 miếng,đậu hũ,"['đậu', 'hũ']",đậu hũ,đậu_hũ
730,5557,2 cây,sả,['sả'],sả,sả
730,5558,,nước mắm,"['nước', 'mắm']",nước mắm,nước_mắm
730,5559,,đường,['đường'],đường,đường
730,5560,,bột ngọt,"['bột', 'ngọt']",bột ngọt,bột_ngọt
731,5561,1 vỉ 10 cái,chân gà rút xương,"['chân', 'gà', 'rút', 'xương']",chân gà rút xương,chân_gà_rút_xương
731,5562,3 trái,dưa chuột,"['dưa', 'chuột']",dưa chuột,dưa_chuột
731,5563,1 nắm,rau răm,"['rau', 'răm']",rau răm,rau_răm
731,5564,3 trái,tắc,['tắc'],tắc,tắc
731,5565,1 mc,sốt thái,['sốt thái'],sốt thái,sốt_thái
731,5566,,gia vị,['gia vị'],gia vị,gia_vị
733,5567,1 bắp,bông cải xanh,"['bông', 'cải xanh']",bông cải xanh,bông_cải_xanh
733,5568,200 gram,thịt bò,"['thịt', 'bò']",thịt bò,thịt_bò
733,5569,,tỏi,['tỏi'],tỏi,tỏi
733,5570,,hành,['hành'],hành,hành
733,5571,Gia vị:,dầu ăn,"['dầu', 'ăn']",dầu ăn,dầu_ăn
733,5572,Gia vị:,tiêu,['tiêu'],tiêu,tiêu
733,5573,Gia vị:,hạt nêm,"['hạt', 'nêm']",hạt nêm,hạt_nêm
733,5574,Gia vị:,muối,['muối'],muối,muối
733,5575,Gia vị:,mắm,['mắm'],mắm,mắm
733,5576,Gia vị:,nước tương,"['nước', 'tương']",nước tương,nước_tương
734,5577,1 cuộn,nấm kim châm,"['nấm', 'kim', 'châm']",nấm kim châm,nấm_kim_châm
734,5578,2 cái,rong biển,"['rong', 'biển']",rong biển,rong_biển
734,5579,1/2 bịch,bột chiên giòn,"['bột', 'chiên', 'giòn']",bột chiên giòn,bột_chiên_giòn
734,5580,1 mc,tương ớt,['tương ớt'],tương ớt,tương_ớt
734,5581,1 mc,mayonaise,['mayonaise'],mayonaise,mayonaise
735,5582,300 g,bí đỏ,"['bí', 'đỏ']",bí đỏ,bí_đỏ
735,5583,150 g,thịt heo xay,"['thịt', 'heo', 'xay']",thịt heo xay,thịt_heo_xay
735,5584,2 nhánh,hành lá,"['hành', 'lá']",hành lá,hành_lá
735,5585,1 nhánh,ngò rí,"['ngò', 'rí']",ngò rí,ngò_rí
735,5586,1/2 muỗng cà phê,muối hồng,"['muối', 'hồng']",muối hồng,muối_hồng
735,5587,800 ml,nước,['nước'],nước,nước
735,5588,1/4 muỗng cà phê,tiêu,['tiêu'],tiêu,tiêu
735,5589,1 muỗng canh,nước,['nước'],nước,nước
736,5590,1/2 trái,bí xanh,"['bí', 'xanh']",bí xanh,bí_xanh
736,5591,1 rổ nhỏ,rau chân vịt,"['rau', 'chân', 'vịt']",rau chân vịt,rau_chân_vịt
736,5592,1 viên,súp,['súp'],súp,súp
737,5593,,xoài,['xoài'],xoài,xoài
737,5594,,vừng,['vừng'],vừng,vừng
737,5595,,bạc hà,"['bạc', 'hà']",bạc hà,bạc_hà
737,5596,,sả,['sả'],sả,sả
737,5597,,bánh tráng,['bánh tráng'],bánh tráng,bánh_tráng
737,5598,,chuối xanh,"['chuối', 'xanh']",chuối xanh,chuối_xanh
737,5599,,tương bần,['tương bần'],tương bần,tương_bần
737,5600,,mì chính,"['mì', 'chính']",mì chính,mì_chính
737,5601,,hạt nêm,"['hạt', 'nêm']",hạt nêm,hạt_nêm
737,5602,,đường,['đường'],đường,đường
737,5603,,dầu ăn,"['dầu', 'ăn']",dầu ăn,dầu_ăn
737,5604,,dầu hào,"['dầu', 'hào']",dầu hào,dầu_hào
737,5605,,ngũ vị hương,"['ngũ', 'vị', 'hương']",ngũ vị hương,ngũ_vị_hương
737,5606,,tiêu,['tiêu'],tiêu,tiêu
738,5607,200 g,khoai tây,['khoai tây'],khoai tây,khoai_tây
738,5608,100 g,rau cần,"['rau', 'cần']",rau cần,rau_cần
738,5609,100 g,cà chua,"['cà', 'chua']",cà chua,cà_chua
738,5610,10 g,thì là,"['thì', 'là']",thì là,thì_là
738,5611,1 muỗng canh,tóp mỡ,"['tóp', 'mỡ']",tóp mỡ,tóp_mỡ
738,5612,10 g,hành tím,"['hành', 'tím']",hành tím,hành_tím
738,5613,1 muỗng canh,nước mắm,"['nước', 'mắm']",nước mắm,nước_mắm
738,5614,1/2 muỗng cà phê,muối,['muối'],muối,muối
738,5615,1 muỗng canh,mỡ lợn,"['mỡ', 'lợn']",mỡ lợn,mỡ_lợn
738,5616,2 nhánh,hành lá,"['hành', 'lá']",hành lá,hành_lá
738,5617,800 ml,nước lọc,"['nước', 'lọc']",nước lọc,nước_lọc
739,5618,300 g,măng,['măng'],măng,măng
739,5619,200 g,thịt gà,"['thịt', 'gà']",thịt gà,thịt_gà
739,5620,1 tép,tỏi,['tỏi'],tỏi,tỏi
739,5621,,mùi tàu,"['mùi', 'tàu']",mùi tàu,mùi_tàu
739,5622,,dầu hào,"['dầu', 'hào']",dầu hào,dầu_hào
739,5623,,muối,['muối'],muối,muối
739,5624,,mì chính,"['mì', 'chính']",mì chính,mì_chính
739,5625,,dầu oliu,"['dầu', 'oliu']",dầu oliu,dầu_oliu
740,5626,1 chén,mắm cá,"['mắm', 'cá']",mắm cá,mắm_cá
740,5627,5 quả,trứng,['trứng'],trứng,trứng
740,5628,"0,5 kg",thịt,['thịt'],thịt,thịt
740,5629,1 mc,đường,['đường'],đường,đường
740,5630,1 mc,bột ngọt,"['bột', 'ngọt']",bột ngọt,bột_ngọt
740,5631,1 ít,hành tím,"['hành', 'tím']",hành tím,hành_tím
741,5632,300 gr,chân gà,"['chân', 'gà']",chân gà,chân_gà
741,5633,2 củ to (~600gr),khoai sọ,"['khoai', 'sọ']",khoai sọ,khoai_sọ
741,5634,,muối,['muối'],muối,muối
741,5635,,hạt nêm,"['hạt', 'nêm']",hạt nêm,hạt_nêm
741,5636,,bột ngọt,"['bột', 'ngọt']",bột ngọt,bột_ngọt
741,5637,,hành lá,"['hành', 'lá']",hành lá,hành_lá
741,5638,,tiêu,['tiêu'],tiêu,tiêu
742,5639,500 g,sườn non,['sườn'],sườn,sườn
742,5640,5 quả,trứng gà,"['trứng', 'gà']",trứng gà,trứng_gà
742,5641,1 quả,dừa,['dừa'],dừa,dừa
742,5642,1/2 củ,tỏi,['tỏi'],tỏi,tỏi
742,5643,2 củ,hành,['hành'],hành,hành
742,5644,,nước hàng,"['nước', 'hàng']",nước hàng,nước_hàng
742,5645,,gia vị,['gia vị'],gia vị,gia_vị
743,5646,3 miếng,đậu hũ,"['đậu', 'hũ']",đậu hũ,đậu_hũ
743,5647,1/3 thìa cà phê,ngũ vị hương,"['ngũ', 'vị', 'hương']",ngũ vị hương,ngũ_vị_hương
743,5648,1 thìa cà phê,hạt nêm,"['hạt', 'nêm']",hạt nêm,hạt_nêm
743,5649,,dầu ăn,"['dầu', 'ăn']",dầu ăn,dầu_ăn
744,5650,1 con (750 g),cá bánh đường,"['cá', 'bánh', 'đường']",cá bánh đường,cá_bánh_đường
744,5651,2 g,muối,['muối'],muối,muối
744,5652,1/2 củ,hành tây,['hành tây'],hành tây,hành_tây
744,5653,10 g,thì là,"['thì', 'là']",thì là,thì_là
744,5654,2 cây,sả,['sả'],sả,sả
744,5655,3 củ,củ hành tím,"['hành', 'tím']",hành tím,hành_tím
744,5656,30 ml,nước mắm,"['nước', 'mắm']",nước mắm,nước_mắm
744,5657,1 tờ lớn,giấy bạc,"['giấy', 'bạc']",giấy bạc,giấy_bạc
745,5658,100 g,nấm bào ngư,"['nấm', 'bào', 'ngư']",nấm bào ngư,nấm_bào_ngư
745,5659,1 hộp,đậu hũ,"['đậu', 'hũ']",đậu hũ,đậu_hũ
745,5660,2 quả,cà chua,"['cà', 'chua']",cà chua,cà_chua
745,5661,800 ml,nước hầm rau củ,"['nước', 'hầm', 'rau']",nước hầm rau,nước_hầm_rau
745,5662,2 nhánh,hành lá,"['hành', 'lá']",hành lá,hành_lá
745,5663,1 nhánh,ngò rí,"['ngò', 'rí']",ngò rí,ngò_rí
745,5664,1/2 muỗng cà phê,muối,['muối'],muối,muối
745,5665,1/2 muỗng cà phê,đường,['đường'],đường,đường
745,5666,1/4 muỗng cà phê,tiêu,['tiêu'],tiêu,tiêu
746,5667,100 g,cá cơm kho,"['cá', 'cơm', 'kho']",cá cơm kho,cá_cơm_kho
746,5668,1 trái,trứng gà,"['trứng', 'gà']",trứng gà,trứng_gà
746,5669,2 chén,cơm,['cơm'],cơm,cơm
746,5670,30 g,hành lá,"['hành', 'lá']",hành lá,hành_lá
747,5671,300 g,thịt bê,"['thịt', 'bê']",thịt bê,thịt_bê
747,5672,1 nắm,lá lốt,"['lá', 'lốt']",lá lốt,lá_lốt
747,5673,1 củ,sả,['sả'],sả,sả
747,5674,1 vài,tép tỏi,"['tép', 'tỏi']",tép tỏi,tép_tỏi
747,5675,1 tsp,hạt nêm,"['hạt', 'nêm']",hạt nêm,hạt_nêm
747,5676,2 tsp,nước mắm,"['nước', 'mắm']",nước mắm,nước_mắm
747,5677,1/2 tsp,tiêu,['tiêu'],tiêu,tiêu
751,5678,300 g,thịt ba chỉ,"['thịt', 'ba', 'chỉ']",thịt ba chỉ,thịt_ba_chỉ
751,5679,3 g,muối hồng,"['muối', 'hồng']",muối hồng,muối_hồng
751,5680,5 ml,dầu mè,"['dầu', 'mè']",dầu mè,dầu_mè
751,5681,10 g,tỏi,['tỏi'],tỏi,tỏi
751,5682,1,lá sen khô,"['lá', 'sen', 'khô']",lá sen khô,lá_sen_khô
752,5683,2 trái,cà chua,"['cà', 'chua']",cà chua,cà_chua
752,5684,300 g,thịt heo xay,"['thịt', 'heo', 'xay']",thịt heo xay,thịt_heo_xay
752,5685,20 g,hành lá,"['hành', 'lá']",hành lá,hành_lá
752,5686,,gia vị,['gia vị'],gia vị,gia_vị
753,5687,10 cái,cánh gà,"['cánh', 'gà']",cánh gà,cánh_gà
753,5688,100 g,phô mai,"['phô', 'mai']",phô mai,phô_mai
753,5689,,bột tỏi,"['bột', 'tỏi']",bột tỏi,bột_tỏi
753,5690,,bột hành,"['bột', 'hành']",bột hành,bột_hành
753,5691,,bột ớt,"['bột', 'ớt']",bột ớt,bột_ớt
753,5692,,dầu hào,"['dầu', 'hào']",dầu hào,dầu_hào
753,5693,1 tbsp,tương cà,['tương cà'],tương cà,tương_cà
753,5694,1/2 tbsp,tương ớt,['tương ớt'],tương ớt,tương_ớt
753,5695,2 tbsp,sốt bbq,"['sốt', 'bbq']",sốt bbq,sốt_bbq
753,5696,1 1/2 tbsp,nước tương,"['nước', 'tương']",nước tương,nước_tương
753,5697,1 tbsp,dầu hào,"['dầu', 'hào']",dầu hào,dầu_hào
753,5698,2 tbsp,mật ong,"['mật', 'ong']",mật ong,mật_ong
753,5699,,bột tỏi,"['bột', 'tỏi']",bột tỏi,bột_tỏi
753,5700,,bột hành,"['bột', 'hành']",bột hành,bột_hành
753,5701,,sốt cay,"['sốt', 'cay']",sốt cay,sốt_cay
753,5702,1 tbsp,tương cà,['tương cà'],tương cà,tương_cà
753,5703,1-2 tsp,tương ớt,['tương ớt'],tương ớt,tương_ớt
753,5704,1 tsp,ớt bột,"['ớt', 'bột']",ớt bột,ớt_bột
753,5705,1 tbsp,dầu hào,"['dầu', 'hào']",dầu hào,dầu_hào
754,5706,300 g,gà,['gà'],gà,gà
754,5707,50 g,bột chiên giòn,"['bột', 'chiên', 'giòn']",bột chiên giòn,bột_chiên_giòn
754,5708,30 g,bột bắp,"['bột', 'bắp']",bột bắp,bột_bắp
754,5709,1 quả,trứng gà,"['trứng', 'gà']",trứng gà,trứng_gà
754,5710,50 ml,nước,['nước'],nước,nước
