IngredientId,RecipeId,IngredientName,Quantity
919,132,Bông cải xanh (dùng bông cải baby sẽ tiện hơn),100 g
920,132,Đậu que ( đậu cove ),10 cái
921,132,cà rốt,1 khúc
922,132,Đậu hũ,150 g (2 miếng)
923,132,nấm đông cô ( loại đã sơ chế),100 g
924,132,Bột cà ri (hãng Vianco là gợi ý - lưu ý là muỗng vơi),2 muỗng cà phê
925,132,Sả,2 cây
926,132,Đường,1 muỗng
927,132,Sữa đậu nành không đường ( loại làm thủ công),500 ml
928,132,"Muối, hạt nêm",
929,132,ớt,1 ít
930,132,Dầu ăn,
931,133,Gà lát chay,100 g
932,133,Sả,1 muỗng canh
933,133,Mật ong,1 muỗng canh
934,133,Lá chanh ,2-3 lá
935,133,Nước tương,1 muỗng canh
936,133,Hạt nêm,1/2 muỗng cà phê
937,133,Ớt,
938,133,Dầu ăn,1 muỗng canh
939,134,"cá viên, bò viên",150 g
940,134,tép khô,10 g
941,134,mướp ,1 trái
942,134,hành lá,20 g
943,134,Gia vị,
944,135,Củ sen,150 g
945,135,cá thác lác,200 g
946,135,Ớt chuông,2 trái
947,135,Cà chua,4 quả
948,135,tiêu,1/2 muỗng cà phê
949,135,Hạt nêm,1 muỗng cà phê
950,135,Đường,"1,5 muỗng canh"
951,135,Nước mắm,1 muỗng canh
952,135,Dầu ăn,2 muỗng canh
953,135,hành lá,2 nhánh
954,135,Nước dừa,100 ml
955,135,cà chua,
956,135,Muối,1/2 muỗng cà phê
957,135,Hành lá hoặc boaro,2 nhánh
958,135,"Hành tím , tỏi",1 muỗng canh
959,136,Cá sòng,2 con(khoảng 400g)
960,136,Gừng,20 g
962,136,Dưa leo,1 quả (100 g)
963,136,Bánh tráng mè,6 cái
964,136,Nước mắm,3 muỗng canh
965,136,Đường,1 muỗng canh
966,136,chanh,
967,136,Ớt,1 quả
968,137,sườn heo,350 gr
969,137,tôm,300 gr
970,137,mực,200 gr
971,137,cà chua,3 trái
972,137,sa tế,1 mcf
973,137,"Gia vị: muối, đường, bột ngọt",
974,138,thịt ba chỉ,500 gr
975,138,Gia vị ướp,
976,138,nước mắm,1mc 
977,138,xì dầu,1 mc
978,138,đường/ mật ong,1 mc
979,138,sữa đặc,1 mc
980,138,dầu hào,1 mc
981,138,nước màu,1 mc
982,138,bột nêm,1 mcf
983,138,ngũ vị hương,1 mcf
984,138,dầu màu điều/ bột điều,1/2 mcf
985,138,"bột hành , bột tỏi",
986,139,cá bống,500 gram
987,139,nghệ,100 gram
988,139,"Hành tím , ớt",
989,139,"Gia vị: muôi, nước mắm , dầu ăn, ớt , đường",
990,140,thịt heo xay,100 g
991,140,giò sống,100 g
992,140,nấm hương,10 tai
993,140,bì heo,2 miếng
994,140,mộc nhĩ,2 tai
995,140,"tiêu, hành , gia vị",
996,141,ruốc biển,700 gr
997,141,cải bẹ,1 bó
998,141,thịt xay,100 gr
999,141,hộp rau mầm,1
1000,141,cà chua,10 trái
1001,141,trứng gà,2
1002,141,"Gia vị: mắm , muối, bột ngọt, tiêu, hành lá",
1003,142,Thịt ba chỉ,200 g
1004,142,Hành,1 cây
1005,142,Tỏi,1 muỗng cà phê
1006,142,Nước mắm,1 muỗng canh
1007,142,(hoặc 2/3 mc) Đường,1 muỗng canh
1008,142,Mè,1 muỗng cà phê
1013,144,cá bạc má,1/2 kg
1014,144,cà chua,3 trái
1015,144,thơm,Ít
1016,144,Ngò rí,1 chén
1017,145,thịt heo,400 g
1018,145,sả,1 mc
1019,145,mắm ruốc,1 mcf
1020,145,dầu màu điều,1 mcf
1021,145,hạt nêm,1 mcf
1022,145,tiêu xay,1/2 mcf
1023,145,dầu ăn,1 mc
1024,146,sườn heo,600 g
1025,146,khoai tây,300 g
1026,146,cà rốt,100 g
1027,146,cà chua,150 g
1028,146,tỏi,3 tép
1029,146,nước dừa,500 ml
1030,146,gia vị ,
1031,146,dầu ăn,1 muỗng canh
1032,146,muối,1/2 muỗng cà phê
1033,146,tiêu,1/4 muỗng cà phê
1034,146,"Hành lá, ngò rí",
1035,147,Gà lát chay,
1036,147,Nghệ ,
1037,147,Nước mắm,
1038,147,"Hạt nêm , đường",
1039,148,mì trứng,4 vắt
1040,148,rau muống,1 nắm
1041,148,tôm,4 con
1042,148,"Gia vị:mì chính ,nước tương",
1043,149,Khổ qua,2 trái
1044,149,Đậu phụ,100 g
1045,149,Tàu hũ ky,20 g
1046,149,Miến,10 g
1047,149,Mộc nhĩ ( nấm mèo ),1 cái
1048,149,Hạt nêm,2 muỗng cà phê
1049,149,Đường,1/2 muỗng cà phê
1050,149,Tiêu,1/2 muỗng cà phê
1051,149,Nước dùng củ đậu ( củ sắn ),800 ml
1052,149,Rau mùi ( ngò rí ),5 g
1053,150,Cá thu (hoặc cá cờ ),300 g
1054,150,Sứa,100 g
1055,150,chả cá(nếu thích),100 gr
1056,150,Cà chua,1 quả
1057,150,Thơm ( dứa ),1/4 quả
1058,150,Sả,2 cây
1059,150,củ Hành tím,2
1060,150,Gừng,3 lát mỏng
1061,150,Rễ ngò,2 nhánh
1062,150,Bún,400 g
1063,150,Hành lá,2 nhánh
1064,150,Rau thơm,1 ít
1065,150,Hành phi,2 thìa cà phê
1066,150,Nước mắm,2 thìa canh
1067,150,Muối,1/2 thìa cà phê
1068,150,Đường,1/2 thìa cà phê
1069,150,Tiêu,1/4 thìa cà phê
1070,150,nước lọc,500 ml
1072,151,"Đậu hũ , cà rốt , khoai tây , viên cà ri Nhật, gia vị",
1073,151,nước lọc,1/2 chén
1074,152,Mì udon,200 g
1075,152,Thịt bò (mình dùng bắp hoa cắt sẵn),150 g
1076,152,Giá,50 g
1077,152,Hẹ,30 g
1078,152,cải bắp,1/2
1079,152,Mè rang,1 muỗng cà phê
1080,152,Dầu ăn,
1082,152,Tỏi,1 muỗng cà phê
1083,152,Dầu hào,1 muỗng canh
1084,152,Dầu mè,1 muỗng canh
1085,152,Nước tương,2 muỗng canh
1086,152,Đường,2 muỗng canh
1087,152,tương ớt,1 muỗng canh
1088,152,Nước lọc,2 muỗng canh
1089,153,cá hường,1 con
1090,153,muối ớt,1 muỗng cafe
1091,153,mỡ,4 muỗng
1095,155,cá thác lác,300 g
1096,155,cà chua,2 trái
1097,155,nước mắm,1/3 chén
1098,155,Hành lá,
1099,155,Gia vị,
1100,156,cá Điêu Hồng,500 gam
1101,156,cà chua,3 trái
1102,156,hành tây,1 củ
1103,156,hành lá,2 nhánh
1104,156,cần tàu,1 nắm nhỏ
1105,156,hành tím,1/2 tbsp
1106,156,tỏi,1/2 tbsp
1107,156,dầu ăn,2 tbsp
1108,156,muối,1/4 tsp
1109,156,đường,1/2 tbsp
1110,156,bột ngọt,1 tsp
1111,156,nước mắm,1 tbsp
1112,156,giấm,1 tbsp
1113,156,tiêu,1/2 tsp
1117,158,mực khô,1 con
1118,158,măng,2-3 miếng
1119,158,"hành , rau mùi",3-4 cây
1120,158,hành,1 củ
1121,158,tỏi,1 củ
1122,158,mỡ,2 thìa
1123,158,nước mắm,1 thìa
1124,158,bột nêm,1 thìa
1126,158,xương gà,1 bộ
1127,158,hành,1/2 củ
1129,158,sá sùng (có thể bỏ qua ),3-4 con
1130,159,Nấm đùi gà,200 g
1131,159,Ớt,2 quả
1132,159,Đường,1 muỗng cà phê
1133,159,Nước mắm,2 muỗng canh
1134,159,Hạt nêm,
1135,159,Dầu ăn,1 muỗng
1136,160,đậu hũ,1 miếng
1137,160,chả chay,1 khúc
1138,160,cà chua,2 trái
1139,160,giá,200g
1140,160,nấm rơm,100g
1141,160,kim chi,100g
1142,160,sả,1 tép
1143,160,"rau quế , ngò gai",50g
1144,161,mỳ quảng khô,100-150 gram
1145,161,bò ,200-300 gram
1146,161,trứng cút,7-10 quả
1147,161,cà chua,1 quả
1148,161,củ nén,1 nắm
1149,161,tỏi,2 tép
1150,161,dầu hào,2 thìa
1151,161,bột nêm hoặc mắm,1 thìa
1152,161,bột nghệ,1 ít
1153,161,hành lá và rau mùi,"2,3 cây"
1155,161,bánh đa,1 cái
1156,161,lạc rang,1 bát con
1157,161,hành phi,2 thìa
1158,161,dầu ăn,2 thìa
1159,162,Lê,150 g
1160,162,Táo đỏ,6 quả
1161,162,hoàng kì,3 lát
1162,162,gừng,5 lát
1163,162,Kỉ tử,1 muỗng canh
1164,162,Tuyết nhĩ,1/2 cái
1165,162,Đường,50 g
1166,162,Nước,800 ml
1183,164,thịt heo,400 g
1184,164,Bột chiên giòn,
1185,164,Bột năng,
1186,164,Gia vị,
1187,165,củ cải,2 cây
1188,165,xương heo,400 gr
1189,165,"gia vị: hành lá , hành tím , muối, bột ngọt, tiêu",
1190,166,thịt ba chỉ,1 kg
1191,166,giấm,
1192,166,ngũ vị hương,1/2 mcf
1193,167,tôm ,150 gr
1194,167,cà chua,2 trái
1195,167,hành tím,3 củ
1197,167,hành lá,2 tép
1198,167,ngò rí,2 tép
1199,167,ớt,1 trái
1200,167,dầu ăn,2 muỗng cafe
1201,167,"Gia vị: muối, nước mắm, hạt nêm, đường, bột ngọt, tiêu",
1202,167,bún gạo lứt ,150 gr
1203,168,mực ống,1 kg
1204,168,thịt heo xay,500 gr
1205,168,giò sống ,1 cốc
1206,168,"nước mắm , bột canh, mì chính",Chút
1207,168,tinh bột bắp or khoai tây,2-3 thìa canh
1209,169,sườn heo,350 g
1210,169,khoai tây,5 củ
1211,169,hành tím,3 củ
1212,169,đậu hũ,
1213,169,muối,1 ít
1214,169,hành lá,2 cây
1215,169,ngò rí,2 cây
1216,170,cá bè trang (600 gr),2 con
1217,170,tỏi,3 tép
1218,170,nước mắm,2 mc
1219,170,ớt,2 trái
1220,170,đường,1.5 mc
1221,170,bột ngọt,1 xíu
1222,171,thịt heo,300 g
1223,171,lá húng quế,1 nắm
1224,171,tỏi ,1 mc
1225,171,Gia vị,
1226,172,đùi gà (rút xương hoặc 1 miếng ức gà ),1 cái
1227,172,ớt chuông đỏ,1/2 quả
1228,172,ớt chuông vàng,1/2 quả
1229,172,dầu hào,1 thìa
1230,172,tiêu xanh,1 nhánh
1231,172,sả,1 củ
1232,172,gừng,1 nhánh nhỏ
1233,172,bột chiên giòn,2 thìa
1234,172,dầu ăn,1 bát
1235,172,hành lá hoặc rau mùi,1 ít
1236,173,Ốc hương,
1237,173,Sốt trứng muối,
1238,173,"Sả, gừng , ớt",
1239,173,Bơ,
1240,173,Bắp,
1241,174,"lòng gà ( gan , tim , mề, trứng non )",300 g
1242,174,giá,200 gr
1243,174,hành tím,1 củ
1244,174,hạt nêm,2 tsp
1245,174,nước mắm,1 tbsp
1246,174,tiêu,1 tsp
1247,175,cá diêu hồng chay (300gr),1 con
1248,175,cà chua,2 quả
1249,175,hành tây,1 củ
1250,175,Rau xà lách,
1251,175,Hành tím ,
1252,175,Tỏi ,
1253,175,Ớt ,
1254,176,susu,1 trái
1255,176,đậu ve,Nắm
1256,176,thịt bò,100 gr
1257,176,"Xì dầu , hạt nêm, bột ngọt, tiêu",
1261,178,Bánh mì sandwich,1 lát
1262,178,Chuối,1/2 quả
1263,178,Phô mai,10 g
1264,178,Trứng gà,1/2 quả
1265,178,Sữa ,20 ml
1266,178,Mật ong,10 ml
1267,178,mè,1 chút
1268,179,Thịt ba chỉ,300 g
1269,179,Mắm ruốc,1 muỗng canh
1270,179,me,1 muỗng canh
1271,179,Sả ,2 muỗng canh
1272,179,Ớt ,1 muỗng canh
1273,179,Hành tím ,1 muỗng canh
1274,179,đường,2 muỗng canh
1275,179,Nước sôi,1/2 chén
1276,179,Dầu ăn,1 muỗng canh
1277,180,chả cá thác lác,200 g
1278,180,Thịt heo xay,100 g
1279,180,bầu,1/2 trái
1280,180,hành lá,2 tép
1281,180,bột nêm,1mcf
1282,180,bột ngọt,1mcf
1283,180,muối,1/4 mcf
1284,180,tiêu,1/4 mcf
1285,181,rau cải,1 bó
1286,181,giò sống,100 gr
1287,181,thịt heo xay,100 gr
1288,181,tôm  ,50 gr
1289,181,nấm mèo,ít
1290,181,"gia vị: muối, bột ngọt, hành tím",
1291,182,cá trích,1/2 kg
1292,182,Bột chiên giòn,80 g
1293,182,Tỏi ,1 chén nhỏ
1294,182,Mè,
1295,182,ớt,1 trái
1296,183,tôm,1 kg
1297,183,Củ hành tím,2/3
1298,183,củ Tỏi,1
1299,183,ớt,4-5 trái
1300,183,chanh,3-4 trái
1301,183,ngò gai,2 bó
1302,183,lá chanh,4/5
1303,183,Wasabi,1 muỗng
1304,183,tương ớt 🌶️,2-3 muỗng
1305,184,Đùi gà,500 g
1306,184,Lá dứa,10
1307,184,Ngũ vị hương,1/2 gói
1308,184,Nước tương,1 thìa canh
1309,184,Hạt nêm,1 thìa canh
1310,184,Nước mắm,1 thìa canh
1311,184,Tương ớt,1 thìa canh
1312,184,Mật ong,1 thìa canh
1313,184,Đường,1/2 thìa canh
1314,184,Dầu hào,1 thìa canh
1315,184,Ớt bột,1/2 thìa canh
1316,184,Dầu ăn,1 thìa canh
1317,184,tỏi  ,5 tép
1318,184,cốt me,1 thìa
1319,185,Rau ngót,300 g
1320,185,Nấm hầu thủ ( loại đã sơ chế),50 g
1321,185,"Hạt nêm , muối, dầu ăn",
1322,185,Nước,800 ml
1323,186,cá hồng,1 con
1324,186,dứa,1 miếng
1325,186,tiêu xanh,2 dây
1326,186,nước mắm,2 tbsp
1327,186,đường,2 tbsp
1328,186,"dầu hào, dầu mè, nước tương, hành phi , tỏi",1 tbsp
1329,187,dưa hường,2 trái
1330,187,nấm kim châm,1 gói
1331,187,ngò rí,
1332,188,thịt ba chỉ,500 g
1333,188,cải mục muối,100 g
1334,188,dầu mè,2 mcf
1335,188,muối,10 g
1336,188,gừng,2 lát
1337,189,rau cần tây,1 bó
1338,189,củ hành tây,1/3
1339,189,cà chua,vài trái
1340,189,thịt bò,250 gr
1342,190,dầu ăn,1 muỗng canh
1343,190,thịt gà,100 gr
1344,190,nấm đông cô,20 gr
1345,190,dầu mè,1/2 muỗng cà phê
1346,190,bột bắp,5 gr
1347,190,"gia vị: muối, tiêu, hạt nêm",1 ít
1348,190,Hành ngò,5 gr
1349,190,Bột năng,18 gr
1351,190,đậu xanh,120 gram
1352,190,muối,1/8 thìa cafe
1353,190,hạt tiêu,1/4 thìa cafe
1354,190,bột nếp (cần dùng bột nếp Thái để vỏ bánh thơm ngon),220 gram
1355,190,bột năng,20 gram
1356,190,nước (khoảng 45 độ C),180 gram
1357,191,giò heo,1 kg
1358,191,măng,1 kg
1359,191,củ hành tây,1
1360,191,củ hành tím,6
1361,191,hành lá,3 tép
1362,191,gừng,1 củ
1363,191,bún(để ăn bún riêu ),"1,5 kg"
1364,191,"Gia vị: muối, hạt nêm, nước mắm, đường, bột ngọt, tiêu",
1366,192,cua,2 con
1367,192,giò heo,1/2 cái
1368,192,nấm rơm,300 gr
1369,192,bánh canh bột lọc,1 kg
1370,192,hành tím,10 củ
1371,192,dầu màu điều,5 muỗng canh
1372,192,bột năng (hoặc bột bắp ),1 muỗng canh
1373,192,Ngò rí,1 chén
1374,192,ớt,2 muỗng canh
1375,192,tiêu,2 muỗng cafe
1376,192,chanh,2 trái
1377,192,"Gia vị: nước mắm , hạt nêm, đường, bột ngọt",
1378,193,đùi gà,1
1379,193,cải ngọt,3 cây
1380,193,Hành ngò,
1381,193,Gia vị,
1382,194,đậu bắp,500 gr
1383,194,cà rốt,1 củ
1384,194,nấm rơm,50 gr
1386,194,hành boaro,1 tbsp
1387,194,nước tương,2 tbsp
1388,194,xì dầu,1 tbsp
1389,194,đường thốt nốt,1 tsp
1390,195,gà(nên chọn gà ta / gà thả vườn ),1 con
1391,195,"Hành tím, hành tây, hoa hồi, thảo quả , quế, gừng ,ngò rí, hành lá , tiêu hạt(tiêu đen hoặc tiêu sọ hoặc tiêu xanh )",
1392,195,lòng gà (ko bắt buộc),Bộ
1393,195,xương gà,1 kg
1394,195,"Gia vị: hạt nêm, đường phèn, bột ngọt, bột canh",
1395,195,"bánh phở (dùng loại sợi, nếu mua loại miếng thì cắt thành sợi vừa ăn)",1 kg
1396,195,"Hành tây , rau mùi, ngò rí , hành lá , tương đen",
1397,195,"Bò viên , gà viên",
1398,196,nui ,200 gr
1399,196,xương heo,200 gr
1400,196,củ cải,1 cây
1401,196,"gia vị: hành lá , tiêu, muối, bột ngọt",
1402,197,Gà chay,100 g
1403,197,Mật ong,1 muỗng canh
1404,197,Nước tương,1 muỗng canh
1405,197,"hạt nêm, muối",1 ít
1406,197,Dầu ăn,1 muỗng canh
1407,197,Lá chanh,
1408,197,Ớt  hoặc ớt khô tùy thích,
1409,198,Cá lưỡi trâu ( cá bơn ),4 miếng (2 con)
1410,198,Muối,1/3 muỗng cà phê
1411,198,Bột bắp,1 muỗng cafe
1412,198,Dầu ăn,100 ml
1413,199,cá bạc má,1/2 kg
1414,199,dưa cải muối,350 g - 400g
1415,199,cà chua,2 trái
1417,200,Sụn heo ( sụn mặt trăng),300 g
1418,200,Sả,2 cây
1419,200,Lá chanh,6 cái
1420,200,Nước mắm,1 muỗng cafe
1421,200,mật ong,1 muỗng cà phê
1422,200,Tiêu,1/4 muỗng cà phê
1423,200,Dầu ăn,1 muỗng canh
1424,201,Cơm,150 g
1425,201,Cà rốt,30 g
1426,201, Rong biển,1 miếng
1427,201,Hành lá,1 nhánh
1428,202,Tai heo,600 g
1429,202,Cà rốt,100 g
1430,202,Cóc,150 g
1431,202,hành tím,15 tép
1432,202,tỏi,10 tép
1433,202,Nước lọc,3 chén
1434,202,Giấm gạo,4 chén
1435,202,Đường,5 chén
1436,202,muối,4 muỗng cà phê
1437,202,Bột mì,100 g
1438,202,"hành lá , gừng",Vài
1439,203,thịt gà,800 gr
1442,203,nước lọc,2.5 lít
1443,203,cơm rượu,1 bát con
1444,203,nấm đông cô ,100 gr
1445,203,ớt,2 quả
1447,203,nước mắm,1 chén
1448,204,Mỳ sợi  Hàn Quốc 칼국수 소면,
1449,204,Hành baoro,
1450,204,Tỏi ,1 thìa ăn cơm
1451,204,Ớt ,1 quả
1452,204, Tương đậu Hàn Quốc,1/2 thìa ăn cơm
1453,204, Tương ớt Hàn Quốc,1/2 thìa ăn cơm
1454,204, Bột ớt Hàn Quốc,1 thìa ăn cơm
1455,204, Nước mắm cá ngừ Hàn Quốc,1 thìa ăn cơm
1457,204,Trứng gà,1 quả
1458,204,Hành lá,1 nhánh
1459,204,Tiêu,1 chút
1460,204,Vừng,1 thìa cà phê
1461,204,Dầu ăn,1 thìa ăn cơm
1462,204,Nước lọc,2 bát ăn cơm
1463,205,tôm,700 g
1464,205,tỏi ,1 mc
1465,205,bơ,1 mc
1466,205,dầu ăn,2 mc
1467,205,nước mắm,1/3 chén
1468,205,đường,1 mcf
1469,205,tỏi,1 mcf
1470,205,hành lá,10 g
1472,206,Tỏi  (tuỳ ý),
1473,206,tương đậu,1 mc
1474,206,Đường,0.5 mc
1475,206,Mè,0.5 mc
1476,206,Dầu mè,0.5 mc
1477,206,Tương ớt (không ăn cay thì bỏ qua ),0.5 mc
1478,206,nước luộc thịt,2 mc
1480,206,Rau mè,tuỳ thích
1481,206,Kim chi,vừa đủ ăn
1482,206,Tỏi,vừa đủ ăn
1483,206,Dưa leo,vừa đủ ăn
1484,206,xà lách,vừa đủ ăn
1486,206,Thịt ba chỉ,300 g - 400g
1487,206,Nước tương,2 mc
1488,206,Rượu nấu ăn,1 mc
1489,206,Tương đậu,1 mc
1490,206,Gừng,2 lát
1491,206,Rosémary ( lá hương thảo ) (tuỳ ý),0.5 mcf
1493,206,Tiêu (tiêu xay cũng được),1 mcf
1494,206,Nước (vượt qua mặt thịt ),1500 ml
1495,206,Tỏi,2 củ
1496,206,Hành tây,1/2 củ
1497,206,"lá nguyệt quế (tuỳ ý, có thì sẽ rất ngon)",1 chiếc
1498,207,Nấm tuyết,20 g
1499,207,nấm đông cô ,20 g
1500,207,Nước tương,1/2 muỗng canh
1501,207,Ngũ vị hương,1 chút xíu
1502,207,tía tô (hoặc rau thơm khác),4 cái
1503,208,Nấm hương ,15 g
1504,208,Nấm lộc nhung,15 g
1505,208,Bí xanh,300 g
1506,208,Hạt nêm chay,1 thìa cà phê
1507,208,Muối,1/2 thìa cà phê
1508,208,Nước,1 lít
1509,209,Thịt ba chỉ,1 kg
1510,209,Đường,4 muỗng canh
1511,209,Mật ong,1 muỗng canh
1512,209,Nước mắm,3 muỗng canh
1513,209,Hành tím ,4 củ
1514,209,Tỏi,4 tép
1515,209,hành tây,1 củ
1516,209,(gần 1 lít) Nước dừa ,3 lon
1517,209,Trứng gà,7 quả
1518,210,thịt bò,350 gr
1519,210,súp lơ trắng,
1520,210,bông cải xanh,1
1521,210,"tỏi , hành lá , tiêu, nước mắm, bột nêm",ít
1522,211,Tôm,200 g
1523,211,bột bánh xèo,1
1524,211,bột chiên giòn,1
1525,211,trứng gà,1
1526,211,khoai lang và khoai môn,2 củ
1527,211,đậu xanh,20 g
1528,211,Hành lá,2 cọng
1530,211,"dầu ăn, hạt nêm, bột ngọt,đường",2mcf
1531,212,Tôm ,300 g
1532,212,Muối,1/2 thìa cà phê
1533,212,Tiêu,1/2 thìa cà phê
1534,212,Tỏi ,2 thìa canh
1535,212,Bơ,30 g
1536,212,Nước,4 thìa canh
1537,212,Đường,1/2 thìa cà phê
1538,212,Nước mắm,1 thìa canh
1539,212,Dầu hào,1 thìa canh
1540,212,Tương ớt,2 thìa canh
1541,212,Tiêu,1/2 thìa cà phê
1542,213,đậu hũ,3 miếng
1543,213,thịt heo xay,150 g
1544,213,tóp mỡ,50 g
1545,213,đậu phộng,1 mcf
1546,213,hành lá,30 g
1547,213,nước mắm,1/2 chén
1548,213,Gia vị,
1549,214,đùi gà (tùy sở thích),2
1550,214,gạo,"1,5 lon"
1551,214,"Dưa leo , cà chua",
1552,214,Gia vị,
1553,215,gà,1 con
1554,215,muối ớt,1 chén
1555,215,dưa leo,1-2 trái
1556,215,rau răm,1 chén
1566,217,cá thác lác,100 gr
1567,217,bông bí,100 gr
1568,217,nước lọc,1 tô
1569,218,trắng,3 chén cơm
1570,218,thịt heo,1/2 chén
1571,218,chả các loại,Ít
1572,218,kim chi,1/2 chén
1573,218,tỏi ,1 mc
1574,218,hành lá,1 mc
1575,218,Gia vị,
1576,219,chả cá,400 g
1577,219,thịt heo,100 g
1578,219,tóp mỡ,50 g
1579,219,cà chua,3 trái
1580,219,Hành ngò,
1581,219,Gia vị,
1582,220,cá,500 g
1583,220,tỏi,3 tép
1584,220,hành tím,3 củ
1585,220,tiêu,1/2mcf
1586,220,ớt,4 trái
1587,220,nước mắm,4 mc
1588,220,đường,2 mc
1589,220,bột ngọt,1/3 mcf
1590,221,Cá mó,3 con (khoảng 600g)
1591,221,(đập dập) Sả,2 cây
1592,221,Dầu ăn,100 ml
1593,221,Nước mắm,2 muỗng canh
1594,221,Tỏi,2 tép
1595,221,Ớt,1 quả
1596,221,đường,1 muỗng canh
1597,221,chanh,1 muỗng canh
1598,222,cá Kèo,300 gam
1599,222,thịt ba chỉ (hoặc thịt nọng ),300 gam
1600,222,hành tím ,1 tbsp
1601,222,tỏi ,1 tbsp
1602,222,đường,6 tbsp
1603,222,nước mắm,120 gam
1604,222,nước lọc,120 gam
1605,222,bột ngọt,1/2 tbsp
1606,222,hạt nêm,1/2 tbsp
1607,222,tương ớt,1 tbsp
1608,222,sa tế,1/2 tbsp
1609,222,dầu màu điều,1 tbsp
1610,222,nước màu dừa,1.5 tbsp
1611,222,tiêu,1 tbsp
1615,224,thịt xay,100 g
1617,224,tép ,50 g
1618,224,Hành lá,
1619,224,bắp cải,1/8 cái
1620,224,cà chua,3 trái
1621,224,Gia vị,
1622,225,da heo,500 gr
1623,225,chân gà,500 gr
1624,225,huyết heo,300 gr
1625,225,tôm khô,40 gr
1626,225,gạo,60 gr
1627,225,nếp,40 gr
1628,225,hành tím,3 củ
1629,225,rượu,2 muỗng canh
1630,225,gừng ,2 muỗng canh
1631,225,"hành lá , ngò rí , ớt , chanh , giá",
1632,225,"Gia vị: nước mắm, muối, hạt nêm, đường, bột ngọt, tiêu",
1635,227,nghệ,2 chén cơm
1636,227,chả chiên,200 g
1637,227,tôm ,5 con
1638,227,lạp xưởng,2 cây
1639,227,Hành lá,
1640,227,Gia vị,
1641,228,thịt gà,500 gr
1642,228,bột nghệ,1/2 muỗng cafe
1643,228,củ gừng ,1
1644,228,củ hành tím,2
1645,228,tỏi,2 tép
1646,228,ớt,2 trái
1647,228,"Gia vị: muối, nước mắm , hạt nêm, đường, bột ngọt",
1649,228,sữa bò gạo,2/3 lon
1650,229,Cá nục,1 kí
1651,229,"hành lá , tiêu, hạt nêm",Ít
1652,229,nước mắm,2 muỗng
1653,229,đường,2 muỗng
1654,229,"chanh , tỏi",1 trái
1655,230,thịt heo xay,100 g
1656,230,rong biển,50 g
1657,230,nấm đùi gà,100 g
1658,230,đậu hũ,1 bìa
1659,230,hành lá,2 củ
1660,230,tiêu ,1 ít
1661,230,gừng ,1 ít
1662,230,dầu mè,1 ít
1663,230,xì dầu,1 muỗng
1664,231,xương heo,500 g
1665,231,hành tím,3 củ
1666,231,hành lá,10 cây
1667,231,ngò rí,3 cây
1668,231,tiêu ,1 muỗng cafe
1669,231,muối hồng,1 muỗng cafe
1670,231, nước mắm,1 chén
1671,231,ớt,1 vài trái
1672,232,thịt bò,400 g
1673,232,kim chi,100 g
1674,232,hạt nêm,2 tsp
1675,232,"nấm, đậu hũ (ăn kèm tuỳ thích)",100 g
1676,233,thịt gà,700 g
1677,233,bột bắp hoặc bột khoai tây,70 g
1678,233,bột mì,30 g
1679,233,trứng,1 quả
1680,233,"Gia vị: bột hành,bột tỏi,hạt nêm,tiêu,nước tương",
1681,233,Sốt lúc lắc,
1682,233,nước tương,3 tbsp
1683,233,tương cà,2 tbsp
1684,233,đường,2 tbsp
1685,233,dầu hào,1 tbsp
