StepImageId,StepId,ImageUrl
16633,11007,https://img-global.cpcdn.com/steps/77410b665443fecc/160x128cq80/canh-mang-tay-n%E1%BA%A5u-tom-recipe-step-2-photo.jpg
16634,11007,https://img-global.cpcdn.com/steps/6d462fc08e7493fa/160x128cq80/canh-mang-tay-n%E1%BA%A5u-tom-recipe-step-2-photo.jpg
16635,11008,https://img-global.cpcdn.com/steps/920ceab715464906/160x128cq80/canh-mang-tay-n%E1%BA%A5u-tom-recipe-step-3-photo.jpg
16636,11008,https://img-global.cpcdn.com/steps/83e9685ad9df7456/160x128cq80/canh-mang-tay-n%E1%BA%A5u-tom-recipe-step-3-photo.jpg
16637,11008,https://img-global.cpcdn.com/steps/005c7a9931dcf8e2/160x128cq80/canh-mang-tay-n%E1%BA%A5u-tom-recipe-step-3-photo.jpg
16638,11009,https://img-global.cpcdn.com/steps/0b4e7ac993baba4f/160x128cq80/canh-mang-tay-n%E1%BA%A5u-tom-recipe-step-4-photo.jpg
16639,11010,https://img-global.cpcdn.com/steps/da7681e8225cff4f/160x128cq80/soup-tom-bong-bong-ca-recipe-step-1-photo.jpg
16640,11010,https://img-global.cpcdn.com/steps/d49ce78beb4ecec6/160x128cq80/soup-tom-bong-bong-ca-recipe-step-1-photo.jpg
16641,11010,https://img-global.cpcdn.com/steps/40e32a963e284abf/160x128cq80/soup-tom-bong-bong-ca-recipe-step-1-photo.jpg
16642,11011,https://img-global.cpcdn.com/steps/dac3ebf799d07eca/160x128cq80/soup-tom-bong-bong-ca-recipe-step-2-photo.jpg
16643,11011,https://img-global.cpcdn.com/steps/4c8eabf52b08acb5/160x128cq80/soup-tom-bong-bong-ca-recipe-step-2-photo.jpg
16644,11011,https://img-global.cpcdn.com/steps/400f5101def79bee/160x128cq80/soup-tom-bong-bong-ca-recipe-step-2-photo.jpg
16645,11012,https://img-global.cpcdn.com/steps/48865158c8b3725a/160x128cq80/soup-tom-bong-bong-ca-recipe-step-3-photo.jpg
16646,11012,https://img-global.cpcdn.com/steps/c303e5f70d97b1cd/160x128cq80/soup-tom-bong-bong-ca-recipe-step-3-photo.jpg
16647,11012,https://img-global.cpcdn.com/steps/035e2db1394fa7cf/160x128cq80/soup-tom-bong-bong-ca-recipe-step-3-photo.jpg
16648,11013,https://img-global.cpcdn.com/steps/b8b0805c67dfb0e9/160x128cq80/soup-tom-bong-bong-ca-recipe-step-4-photo.jpg
16649,11013,https://img-global.cpcdn.com/steps/83c305bfcc317c9b/160x128cq80/soup-tom-bong-bong-ca-recipe-step-4-photo.jpg
16650,11013,https://img-global.cpcdn.com/steps/2bad4940a86112b1/160x128cq80/soup-tom-bong-bong-ca-recipe-step-4-photo.jpg
16651,11014,https://img-global.cpcdn.com/steps/7f33f992fcbfd210/160x128cq80/canh-xa-lach-cu%E1%BB%99n-recipe-step-1-photo.jpg
16652,11014,https://img-global.cpcdn.com/steps/1b42cd1140d9b238/160x128cq80/canh-xa-lach-cu%E1%BB%99n-recipe-step-1-photo.jpg
16653,11015,https://img-global.cpcdn.com/steps/3a54e2d1a6d64ccd/160x128cq80/canh-xa-lach-cu%E1%BB%99n-recipe-step-2-photo.jpg
16654,11015,https://img-global.cpcdn.com/steps/ac17559339152e75/160x128cq80/canh-xa-lach-cu%E1%BB%99n-recipe-step-2-photo.jpg
16655,11015,https://img-global.cpcdn.com/steps/35a97cefde22a6da/160x128cq80/canh-xa-lach-cu%E1%BB%99n-recipe-step-2-photo.jpg
16656,11016,https://img-global.cpcdn.com/steps/35ad1aac375d263a/160x128cq80/canh-xa-lach-cu%E1%BB%99n-recipe-step-3-photo.jpg
16657,11016,https://img-global.cpcdn.com/steps/b3b8b186b3f169f2/160x128cq80/canh-xa-lach-cu%E1%BB%99n-recipe-step-3-photo.jpg
16658,11016,https://img-global.cpcdn.com/steps/8aa0320bdc544f1c/160x128cq80/canh-xa-lach-cu%E1%BB%99n-recipe-step-3-photo.jpg
16659,11017,https://img-global.cpcdn.com/steps/e87a491e2e9a403f/160x128cq80/canh-xa-lach-cu%E1%BB%99n-recipe-step-4-photo.jpg
16660,11017,https://img-global.cpcdn.com/steps/383a45fb21bf197c/160x128cq80/canh-xa-lach-cu%E1%BB%99n-recipe-step-4-photo.jpg
16661,11018,https://img-global.cpcdn.com/steps/f20fac0e31b3ccb9/160x128cq80/c%C6%A1m-chien-l%E1%BA%A1p-x%C6%B0%E1%BB%9Fng-tom-tr%E1%BB%A9ng-recipe-step-1-photo.jpg
16662,11018,https://img-global.cpcdn.com/steps/9d84e3fae7bc9310/160x128cq80/c%C6%A1m-chien-l%E1%BA%A1p-x%C6%B0%E1%BB%9Fng-tom-tr%E1%BB%A9ng-recipe-step-1-photo.jpg
16663,11018,https://img-global.cpcdn.com/steps/d2ff02fb91ccc42b/160x128cq80/c%C6%A1m-chien-l%E1%BA%A1p-x%C6%B0%E1%BB%9Fng-tom-tr%E1%BB%A9ng-recipe-step-1-photo.jpg
16664,11019,https://img-global.cpcdn.com/steps/b990feb373db0d34/160x128cq80/c%C6%A1m-chien-l%E1%BA%A1p-x%C6%B0%E1%BB%9Fng-tom-tr%E1%BB%A9ng-recipe-step-2-photo.jpg
16665,11019,https://img-global.cpcdn.com/steps/8c73087b7ca4e7bb/160x128cq80/c%C6%A1m-chien-l%E1%BA%A1p-x%C6%B0%E1%BB%9Fng-tom-tr%E1%BB%A9ng-recipe-step-2-photo.jpg
16666,11019,https://img-global.cpcdn.com/steps/d4e0c53c2a8f90d7/160x128cq80/c%C6%A1m-chien-l%E1%BA%A1p-x%C6%B0%E1%BB%9Fng-tom-tr%E1%BB%A9ng-recipe-step-2-photo.jpg
16667,11020,https://img-global.cpcdn.com/steps/f346bc89a84d30ad/160x128cq80/c%C6%A1m-chien-l%E1%BA%A1p-x%C6%B0%E1%BB%9Fng-tom-tr%E1%BB%A9ng-recipe-step-3-photo.jpg
16668,11020,https://img-global.cpcdn.com/steps/7fbaf48d36cd1543/160x128cq80/c%C6%A1m-chien-l%E1%BA%A1p-x%C6%B0%E1%BB%9Fng-tom-tr%E1%BB%A9ng-recipe-step-3-photo.jpg
16669,11020,https://img-global.cpcdn.com/steps/95c329b703d0dd82/160x128cq80/c%C6%A1m-chien-l%E1%BA%A1p-x%C6%B0%E1%BB%9Fng-tom-tr%E1%BB%A9ng-recipe-step-3-photo.jpg
16670,11021,https://img-global.cpcdn.com/steps/141007a21d4932ac/160x128cq80/c%C6%A1m-chien-l%E1%BA%A1p-x%C6%B0%E1%BB%9Fng-tom-tr%E1%BB%A9ng-recipe-step-4-photo.jpg
16671,11021,https://img-global.cpcdn.com/steps/a7150ac63864078f/160x128cq80/c%C6%A1m-chien-l%E1%BA%A1p-x%C6%B0%E1%BB%9Fng-tom-tr%E1%BB%A9ng-recipe-step-4-photo.jpg
16672,11021,https://img-global.cpcdn.com/steps/979a8788d13b5823/160x128cq80/c%C6%A1m-chien-l%E1%BA%A1p-x%C6%B0%E1%BB%9Fng-tom-tr%E1%BB%A9ng-recipe-step-4-photo.jpg
16673,11022,https://img-global.cpcdn.com/steps/baa28461bec1de3b/160x128cq80/c%C6%A1m-chien-l%E1%BA%A1p-x%C6%B0%E1%BB%9Fng-tom-tr%E1%BB%A9ng-recipe-step-5-photo.jpg
16674,11022,https://img-global.cpcdn.com/steps/4568487f530ef69d/160x128cq80/c%C6%A1m-chien-l%E1%BA%A1p-x%C6%B0%E1%BB%9Fng-tom-tr%E1%BB%A9ng-recipe-step-5-photo.jpg
16675,11022,https://img-global.cpcdn.com/steps/935cdbab4254884a/160x128cq80/c%C6%A1m-chien-l%E1%BA%A1p-x%C6%B0%E1%BB%9Fng-tom-tr%E1%BB%A9ng-recipe-step-5-photo.jpg
16676,11023,https://img-global.cpcdn.com/steps/2153666d2ea6f8b5/160x128cq80/canh-rong-bi%E1%BB%83n-n%E1%BA%A5u-n%E1%BA%A5m-h%C6%B0%C6%A1ng-mon-chay-recipe-step-1-photo.jpg
16677,11023,https://img-global.cpcdn.com/steps/5552f19fd2dc57b9/160x128cq80/canh-rong-bi%E1%BB%83n-n%E1%BA%A5u-n%E1%BA%A5m-h%C6%B0%C6%A1ng-mon-chay-recipe-step-1-photo.jpg
16678,11023,https://img-global.cpcdn.com/steps/fdedaf3a1088c024/160x128cq80/canh-rong-bi%E1%BB%83n-n%E1%BA%A5u-n%E1%BA%A5m-h%C6%B0%C6%A1ng-mon-chay-recipe-step-1-photo.jpg
16679,11024,https://img-global.cpcdn.com/steps/b3fc819645a7a6c9/160x128cq80/canh-rong-bi%E1%BB%83n-n%E1%BA%A5u-n%E1%BA%A5m-h%C6%B0%C6%A1ng-mon-chay-recipe-step-2-photo.jpg
16680,11025,https://img-global.cpcdn.com/steps/f4e79c4acf0bec7a/160x128cq80/canh-c%E1%BA%A3i-kale-n%E1%BA%A5u-ch%E1%BA%A3-ca-recipe-step-1-photo.jpg
16681,11025,https://img-global.cpcdn.com/steps/1c1e89a5325f33ea/160x128cq80/canh-c%E1%BA%A3i-kale-n%E1%BA%A5u-ch%E1%BA%A3-ca-recipe-step-1-photo.jpg
16682,11026,https://img-global.cpcdn.com/steps/d683704e334a434b/160x128cq80/canh-c%E1%BA%A3i-kale-n%E1%BA%A5u-ch%E1%BA%A3-ca-recipe-step-2-photo.jpg
16683,11026,https://img-global.cpcdn.com/steps/7fc622a59afea4ae/160x128cq80/canh-c%E1%BA%A3i-kale-n%E1%BA%A5u-ch%E1%BA%A3-ca-recipe-step-2-photo.jpg
16684,11027,https://img-global.cpcdn.com/steps/866a5bbc95e5ffdf/160x128cq80/canh-c%E1%BA%A3i-kale-n%E1%BA%A5u-ch%E1%BA%A3-ca-recipe-step-3-photo.jpg
16685,11027,https://img-global.cpcdn.com/steps/26218ab41658d95c/160x128cq80/canh-c%E1%BA%A3i-kale-n%E1%BA%A5u-ch%E1%BA%A3-ca-recipe-step-3-photo.jpg
16686,11028,https://img-global.cpcdn.com/steps/17450e51c5210ce3/160x128cq80/canh-c%E1%BA%A3i-kale-n%E1%BA%A5u-ch%E1%BA%A3-ca-recipe-step-4-photo.jpg
16687,11029,https://img-global.cpcdn.com/steps/63aa549b52dcd1bf/160x128cq80/tom-kho-d%E1%BA%BBo-1-n%E1%BA%AFng-recipe-step-1-photo.jpg
16688,11029,https://img-global.cpcdn.com/steps/80f1ceaca5ea49b6/160x128cq80/tom-kho-d%E1%BA%BBo-1-n%E1%BA%AFng-recipe-step-1-photo.jpg
16689,11029,https://img-global.cpcdn.com/steps/82cb19e27021137b/160x128cq80/tom-kho-d%E1%BA%BBo-1-n%E1%BA%AFng-recipe-step-1-photo.jpg
16690,11030,https://img-global.cpcdn.com/steps/f145ad48fc03757f/160x128cq80/tom-kho-d%E1%BA%BBo-1-n%E1%BA%AFng-recipe-step-2-photo.jpg
16691,11030,https://img-global.cpcdn.com/steps/42a3aa83e37ba862/160x128cq80/tom-kho-d%E1%BA%BBo-1-n%E1%BA%AFng-recipe-step-2-photo.jpg
16692,11030,https://img-global.cpcdn.com/steps/e372dd6269de2a0b/160x128cq80/tom-kho-d%E1%BA%BBo-1-n%E1%BA%AFng-recipe-step-2-photo.jpg
16693,11031,https://img-global.cpcdn.com/steps/ee7692b35f83f909/160x128cq80/tom-kho-d%E1%BA%BBo-1-n%E1%BA%AFng-recipe-step-3-photo.jpg
16694,11031,https://img-global.cpcdn.com/steps/61af50558a39edc6/160x128cq80/tom-kho-d%E1%BA%BBo-1-n%E1%BA%AFng-recipe-step-3-photo.jpg
16695,11031,https://img-global.cpcdn.com/steps/8b7268c418bc23ee/160x128cq80/tom-kho-d%E1%BA%BBo-1-n%E1%BA%AFng-recipe-step-3-photo.jpg
16696,11032,https://img-global.cpcdn.com/steps/bd4b563b8f6576a7/160x128cq80/tom-kho-d%E1%BA%BBo-1-n%E1%BA%AFng-recipe-step-4-photo.jpg
16697,11032,https://img-global.cpcdn.com/steps/3023200942d6fda2/160x128cq80/tom-kho-d%E1%BA%BBo-1-n%E1%BA%AFng-recipe-step-4-photo.jpg
16698,11033,https://img-global.cpcdn.com/steps/4cf8c76d35fa09cc/160x128cq80/tr%E1%BB%A9ng-chien-d%E1%BA%ADu-hu-recipe-step-1-photo.jpg
16699,11033,https://img-global.cpcdn.com/steps/643dcb7143e965d1/160x128cq80/tr%E1%BB%A9ng-chien-d%E1%BA%ADu-hu-recipe-step-1-photo.jpg
16700,11033,https://img-global.cpcdn.com/steps/6dbe545c3c626585/160x128cq80/tr%E1%BB%A9ng-chien-d%E1%BA%ADu-hu-recipe-step-1-photo.jpg
16701,11034,https://img-global.cpcdn.com/steps/c15f170bb6d6feae/160x128cq80/tr%E1%BB%A9ng-chien-d%E1%BA%ADu-hu-recipe-step-2-photo.jpg
16702,11034,https://img-global.cpcdn.com/steps/b5569452e406775b/160x128cq80/tr%E1%BB%A9ng-chien-d%E1%BA%ADu-hu-recipe-step-2-photo.jpg
16703,11034,https://img-global.cpcdn.com/steps/7fda6ecfb222f12f/160x128cq80/tr%E1%BB%A9ng-chien-d%E1%BA%ADu-hu-recipe-step-2-photo.jpg
16704,11035,https://img-global.cpcdn.com/steps/2cd49dd8db39e2b8/160x128cq80/tr%E1%BB%A9ng-chien-d%E1%BA%ADu-hu-recipe-step-3-photo.jpg
16705,11036,https://img-global.cpcdn.com/steps/29eaa0ae02c95339/160x128cq80/salad-tom-boc-non-healthy-recipe-step-1-photo.jpg
16706,11037,https://img-global.cpcdn.com/steps/bf0bec79419c678c/160x128cq80/salad-tom-boc-non-healthy-recipe-step-2-photo.jpg
16707,11037,https://img-global.cpcdn.com/steps/5d83b9fc4fbefbaf/160x128cq80/salad-tom-boc-non-healthy-recipe-step-2-photo.jpg
16708,11038,https://img-global.cpcdn.com/steps/ae495a7847f82c92/160x128cq80/salad-tom-boc-non-healthy-recipe-step-3-photo.jpg
16709,11041,https://img-global.cpcdn.com/steps/a9253437fde0445e/160x128cq80/rau-mu%E1%BB%91ng-xao-th%E1%BB%8Bt-trau-recipe-step-3-photo.jpg
16710,11042,https://img-global.cpcdn.com/steps/8b9962fe544f80bd/160x128cq80/rau-mu%E1%BB%91ng-xao-th%E1%BB%8Bt-trau-recipe-step-4-photo.jpg
16711,11045,https://img-global.cpcdn.com/steps/c4ebfebfbc83e4fd/160x128cq80/n%E1%BA%A5m-ap-ch%E1%BA%A3o-ngu-v%E1%BB%8B-v%E1%BB%9Bi-coca-recipe-step-2-photo.jpg
16712,11045,https://img-global.cpcdn.com/steps/fbde9315e95de41a/160x128cq80/n%E1%BA%A5m-ap-ch%E1%BA%A3o-ngu-v%E1%BB%8B-v%E1%BB%9Bi-coca-recipe-step-2-photo.jpg
16713,11046,https://img-global.cpcdn.com/steps/75582b485d0e35fd/160x128cq80/n%E1%BA%A5m-ap-ch%E1%BA%A3o-ngu-v%E1%BB%8B-v%E1%BB%9Bi-coca-recipe-step-3-photo.jpg
16714,11046,https://img-global.cpcdn.com/steps/76d3f538261d6aed/160x128cq80/n%E1%BA%A5m-ap-ch%E1%BA%A3o-ngu-v%E1%BB%8B-v%E1%BB%9Bi-coca-recipe-step-3-photo.jpg
16715,11047,https://img-global.cpcdn.com/steps/9cfc9e25b917f278/160x128cq80/n%E1%BA%A5m-ap-ch%E1%BA%A3o-ngu-v%E1%BB%8B-v%E1%BB%9Bi-coca-recipe-step-4-photo.jpg
16716,11047,https://img-global.cpcdn.com/steps/0aab9b313e9ac0cb/160x128cq80/n%E1%BA%A5m-ap-ch%E1%BA%A3o-ngu-v%E1%BB%8B-v%E1%BB%9Bi-coca-recipe-step-4-photo.jpg
16717,11049,https://img-global.cpcdn.com/steps/48b53f95aa0b95ce/160x128cq80/d%E1%BA%ADu-que-xao-tom-kho-recipe-step-2-photo.jpg
16718,11049,https://img-global.cpcdn.com/steps/40b54c3c6d79493c/160x128cq80/d%E1%BA%ADu-que-xao-tom-kho-recipe-step-2-photo.jpg
16719,11050,https://img-global.cpcdn.com/steps/2a4c53eb0ef521fe/160x128cq80/ga-s%E1%BB%91t-chanh-lemon-chicken-sauce-recipe-step-1-photo.jpg
16720,11050,https://img-global.cpcdn.com/steps/e69f74e934a6aa91/160x128cq80/ga-s%E1%BB%91t-chanh-lemon-chicken-sauce-recipe-step-1-photo.jpg
16721,11050,https://img-global.cpcdn.com/steps/8c15330b18bc0dae/160x128cq80/ga-s%E1%BB%91t-chanh-lemon-chicken-sauce-recipe-step-1-photo.jpg
16722,11051,https://img-global.cpcdn.com/steps/a71d0e56cd967c68/160x128cq80/ga-s%E1%BB%91t-chanh-lemon-chicken-sauce-recipe-step-2-photo.jpg
16723,11051,https://img-global.cpcdn.com/steps/88501e39d9c378e6/160x128cq80/ga-s%E1%BB%91t-chanh-lemon-chicken-sauce-recipe-step-2-photo.jpg
16724,11051,https://img-global.cpcdn.com/steps/cdb887452b26c1fe/160x128cq80/ga-s%E1%BB%91t-chanh-lemon-chicken-sauce-recipe-step-2-photo.jpg
16725,11052,https://img-global.cpcdn.com/steps/3f2c7809ba8071f3/160x128cq80/ga-s%E1%BB%91t-chanh-lemon-chicken-sauce-recipe-step-3-photo.jpg
16726,11052,https://img-global.cpcdn.com/steps/1bd91623bf2c69ec/160x128cq80/ga-s%E1%BB%91t-chanh-lemon-chicken-sauce-recipe-step-3-photo.jpg
16727,11052,https://img-global.cpcdn.com/steps/cdff56a07210c2dd/160x128cq80/ga-s%E1%BB%91t-chanh-lemon-chicken-sauce-recipe-step-3-photo.jpg
16728,11053,https://img-global.cpcdn.com/steps/66eaa936af571c28/160x128cq80/ga-s%E1%BB%91t-chanh-lemon-chicken-sauce-recipe-step-4-photo.jpg
16729,11053,https://img-global.cpcdn.com/steps/f26790fde86451e0/160x128cq80/ga-s%E1%BB%91t-chanh-lemon-chicken-sauce-recipe-step-4-photo.jpg
16730,11053,https://img-global.cpcdn.com/steps/dac12669710aa9cb/160x128cq80/ga-s%E1%BB%91t-chanh-lemon-chicken-sauce-recipe-step-4-photo.jpg
16731,11054,https://img-global.cpcdn.com/steps/3b3173168c90a5f2/160x128cq80/ca-li%E1%BB%87t-kho-m%E1%BA%B7n-recipe-step-1-photo.jpg
16732,11054,https://img-global.cpcdn.com/steps/16a6f510e967e7eb/160x128cq80/ca-li%E1%BB%87t-kho-m%E1%BA%B7n-recipe-step-1-photo.jpg
16733,11055,https://img-global.cpcdn.com/steps/a9cf6401c3676704/160x128cq80/ca-li%E1%BB%87t-kho-m%E1%BA%B7n-recipe-step-2-photo.jpg
16734,11056,https://img-global.cpcdn.com/steps/150d9c82fd4862e9/160x128cq80/sp0932-ca-h%E1%BB%93i-ap-ch%E1%BA%A3o-s%E1%BB%91t-dau-t%E1%BA%B1m-salad-gi%E1%BA%A5m-me-recipe-step-1-photo.jpg
16735,11056,https://img-global.cpcdn.com/steps/37374f4ae4a1acb3/160x128cq80/sp0932-ca-h%E1%BB%93i-ap-ch%E1%BA%A3o-s%E1%BB%91t-dau-t%E1%BA%B1m-salad-gi%E1%BA%A5m-me-recipe-step-1-photo.jpg
16736,11056,https://img-global.cpcdn.com/steps/88a1f1fd259ec58b/160x128cq80/sp0932-ca-h%E1%BB%93i-ap-ch%E1%BA%A3o-s%E1%BB%91t-dau-t%E1%BA%B1m-salad-gi%E1%BA%A5m-me-recipe-step-1-photo.jpg
16737,11057,https://img-global.cpcdn.com/steps/fb5f57d75497e515/160x128cq80/sp0932-ca-h%E1%BB%93i-ap-ch%E1%BA%A3o-s%E1%BB%91t-dau-t%E1%BA%B1m-salad-gi%E1%BA%A5m-me-recipe-step-2-photo.jpg
16738,11058,https://img-global.cpcdn.com/steps/05764fdffc06103f/160x128cq80/sp0932-ca-h%E1%BB%93i-ap-ch%E1%BA%A3o-s%E1%BB%91t-dau-t%E1%BA%B1m-salad-gi%E1%BA%A5m-me-recipe-step-3-photo.jpg
16739,11059,https://img-global.cpcdn.com/steps/c7dae7b4b1b50900/160x128cq80/sp0932-ca-h%E1%BB%93i-ap-ch%E1%BA%A3o-s%E1%BB%91t-dau-t%E1%BA%B1m-salad-gi%E1%BA%A5m-me-recipe-step-4-photo.jpg
16740,11059,https://img-global.cpcdn.com/steps/11b08296a9d8b3b0/160x128cq80/sp0932-ca-h%E1%BB%93i-ap-ch%E1%BA%A3o-s%E1%BB%91t-dau-t%E1%BA%B1m-salad-gi%E1%BA%A5m-me-recipe-step-4-photo.jpg
16741,11060,https://img-global.cpcdn.com/steps/8e81c245cc4ee890/160x128cq80/sp0932-ca-h%E1%BB%93i-ap-ch%E1%BA%A3o-s%E1%BB%91t-dau-t%E1%BA%B1m-salad-gi%E1%BA%A5m-me-recipe-step-5-photo.jpg
16742,11060,https://img-global.cpcdn.com/steps/ad16e8962b87b6b0/160x128cq80/sp0932-ca-h%E1%BB%93i-ap-ch%E1%BA%A3o-s%E1%BB%91t-dau-t%E1%BA%B1m-salad-gi%E1%BA%A5m-me-recipe-step-5-photo.jpg
16743,11061,https://img-global.cpcdn.com/steps/ff18e5672b04f52d/160x128cq80/sp0932-ca-h%E1%BB%93i-ap-ch%E1%BA%A3o-s%E1%BB%91t-dau-t%E1%BA%B1m-salad-gi%E1%BA%A5m-me-recipe-step-6-photo.jpg
16744,11062,https://img-global.cpcdn.com/steps/0c3862c9c5662b44/160x128cq80/th%E1%BA%A1ch-rong-chan-v%E1%BB%8Bt-va-n%C6%B0%E1%BB%9Bc-ep-c%E1%BB%8F-mi-recipe-step-1-photo.jpg
16745,11062,https://img-global.cpcdn.com/steps/e1a7eea3cf3c3bf4/160x128cq80/th%E1%BA%A1ch-rong-chan-v%E1%BB%8Bt-va-n%C6%B0%E1%BB%9Bc-ep-c%E1%BB%8F-mi-recipe-step-1-photo.jpg
16746,11063,https://img-global.cpcdn.com/steps/03b96eab1423242d/160x128cq80/th%E1%BA%A1ch-rong-chan-v%E1%BB%8Bt-va-n%C6%B0%E1%BB%9Bc-ep-c%E1%BB%8F-mi-recipe-step-2-photo.jpg
16747,11064,https://img-global.cpcdn.com/steps/c070350a5555cdb9/160x128cq80/th%E1%BA%A1ch-rong-chan-v%E1%BB%8Bt-va-n%C6%B0%E1%BB%9Bc-ep-c%E1%BB%8F-mi-recipe-step-3-photo.jpg
16748,11066,https://img-global.cpcdn.com/steps/332de7012fa19807/160x128cq80/canh-chua-bong-chu%E1%BB%91i-kho-ca-tra-recipe-step-1-photo.jpg
16749,11067,https://img-global.cpcdn.com/steps/4dae99ed378e6720/160x128cq80/canh-chua-bong-chu%E1%BB%91i-kho-ca-tra-recipe-step-2-photo.jpg
16750,11067,https://img-global.cpcdn.com/steps/d2668cc14335c563/160x128cq80/canh-chua-bong-chu%E1%BB%91i-kho-ca-tra-recipe-step-2-photo.jpg
16751,11067,https://img-global.cpcdn.com/steps/af3658200623516b/160x128cq80/canh-chua-bong-chu%E1%BB%91i-kho-ca-tra-recipe-step-2-photo.jpg
16752,11068,https://img-global.cpcdn.com/steps/e6e99c9eaede16fb/160x128cq80/canh-chua-bong-chu%E1%BB%91i-kho-ca-tra-recipe-step-3-photo.jpg
16753,11068,https://img-global.cpcdn.com/steps/9bab1379cba848a0/160x128cq80/canh-chua-bong-chu%E1%BB%91i-kho-ca-tra-recipe-step-3-photo.jpg
16754,11069,https://img-global.cpcdn.com/steps/85ef2e75687d4254/160x128cq80/canh-chua-bong-chu%E1%BB%91i-kho-ca-tra-recipe-step-4-photo.jpg
16755,11069,https://img-global.cpcdn.com/steps/01f324343ca568ba/160x128cq80/canh-chua-bong-chu%E1%BB%91i-kho-ca-tra-recipe-step-4-photo.jpg
16756,11069,https://img-global.cpcdn.com/steps/f1c09df4a4570b17/160x128cq80/canh-chua-bong-chu%E1%BB%91i-kho-ca-tra-recipe-step-4-photo.jpg
16757,11070,https://img-global.cpcdn.com/steps/140754b642898a86/160x128cq80/canh-chua-bong-chu%E1%BB%91i-kho-ca-tra-recipe-step-5-photo.jpg
16758,11070,https://img-global.cpcdn.com/steps/d61bec160dec2269/160x128cq80/canh-chua-bong-chu%E1%BB%91i-kho-ca-tra-recipe-step-5-photo.jpg
16759,11071,https://img-global.cpcdn.com/steps/77376d0787449ef2/160x128cq80/canh-chua-bong-chu%E1%BB%91i-kho-ca-tra-recipe-step-6-photo.jpg
16760,11071,https://img-global.cpcdn.com/steps/cd0f14abd0b62f1c/160x128cq80/canh-chua-bong-chu%E1%BB%91i-kho-ca-tra-recipe-step-6-photo.jpg
16761,11071,https://img-global.cpcdn.com/steps/66baf7bc4263205e/160x128cq80/canh-chua-bong-chu%E1%BB%91i-kho-ca-tra-recipe-step-6-photo.jpg
16762,11072,https://img-global.cpcdn.com/steps/15e35c14a66dc745/160x128cq80/canh-b%E1%BA%AFp-c%E1%BA%A3i-n%E1%BA%A5u-th%E1%BB%8Bt-vai-heo-xay-recipe-step-1-photo.jpg
16763,11073,https://img-global.cpcdn.com/steps/13594fff82754383/160x128cq80/canh-b%E1%BA%AFp-c%E1%BA%A3i-n%E1%BA%A5u-th%E1%BB%8Bt-vai-heo-xay-recipe-step-2-photo.jpg
16764,11074,https://img-global.cpcdn.com/steps/277e5814ed1c3525/160x128cq80/canh-b%E1%BA%AFp-c%E1%BA%A3i-n%E1%BA%A5u-th%E1%BB%8Bt-vai-heo-xay-recipe-step-3-photo.jpg
16765,11074,https://img-global.cpcdn.com/steps/f193f08986080bc5/160x128cq80/canh-b%E1%BA%AFp-c%E1%BA%A3i-n%E1%BA%A5u-th%E1%BB%8Bt-vai-heo-xay-recipe-step-3-photo.jpg
16766,11074,https://img-global.cpcdn.com/steps/9087e8b75bc8c419/160x128cq80/canh-b%E1%BA%AFp-c%E1%BA%A3i-n%E1%BA%A5u-th%E1%BB%8Bt-vai-heo-xay-recipe-step-3-photo.jpg
16767,11082,https://img-global.cpcdn.com/steps/3f497896a9606174/160x128cq80/canh-c%E1%BA%A3i-xoan-kale-n%E1%BA%A5u-th%E1%BB%8Bt-bam-vien-recipe-step-2-photo.jpg
16768,11083,https://img-global.cpcdn.com/steps/ece234451b57acb9/160x128cq80/canh-c%E1%BA%A3i-xoan-kale-n%E1%BA%A5u-th%E1%BB%8Bt-bam-vien-recipe-step-3-photo.jpg
16769,11084,https://img-global.cpcdn.com/steps/932df31de78c92d5/160x128cq80/m%E1%BA%AFm-ca-thu-mu%E1%BB%91i-vui-ch%C6%B0ng-th%E1%BB%8Bt-bam-recipe-step-1-photo.jpg
16770,11084,https://img-global.cpcdn.com/steps/2ab9249861d66846/160x128cq80/m%E1%BA%AFm-ca-thu-mu%E1%BB%91i-vui-ch%C6%B0ng-th%E1%BB%8Bt-bam-recipe-step-1-photo.jpg
16771,11084,https://img-global.cpcdn.com/steps/9ebb55657f5079d9/160x128cq80/m%E1%BA%AFm-ca-thu-mu%E1%BB%91i-vui-ch%C6%B0ng-th%E1%BB%8Bt-bam-recipe-step-1-photo.jpg
16772,11085,https://img-global.cpcdn.com/steps/dc8d2c0524435a61/160x128cq80/m%E1%BA%AFm-ca-thu-mu%E1%BB%91i-vui-ch%C6%B0ng-th%E1%BB%8Bt-bam-recipe-step-2-photo.jpg
16773,11086,https://img-global.cpcdn.com/steps/3ab3b741d4ee7445/160x128cq80/m%E1%BA%AFm-ca-thu-mu%E1%BB%91i-vui-ch%C6%B0ng-th%E1%BB%8Bt-bam-recipe-step-3-photo.jpg
16774,11086,https://img-global.cpcdn.com/steps/f70143c43795e8fa/160x128cq80/m%E1%BA%AFm-ca-thu-mu%E1%BB%91i-vui-ch%C6%B0ng-th%E1%BB%8Bt-bam-recipe-step-3-photo.jpg
16775,11086,https://img-global.cpcdn.com/steps/6f66bcb9f54bf86b/160x128cq80/m%E1%BA%AFm-ca-thu-mu%E1%BB%91i-vui-ch%C6%B0ng-th%E1%BB%8Bt-bam-recipe-step-3-photo.jpg
